"name"	"country.etc"	"pop"	"lat"	"long"	"capital"
"Kato Pyrgos"	"Cyprus"	1181	35.18	32.68	0
"Kato Skholarion"	"Greece"	1978	40.43	23.03	0
"Kato Soulion"	"Greece"	1497	38.17	24	0
"Kato Tithorea"	"Greece"	2748	38.6	22.72	0
"Katobu"	"Indonesia"	43972	-4.93	122.51	0
"Katokhi"	"Greece"	2839	38.42	21.25	0
"Katoomba-Wentworth Falls"	"Australia"	18639	-33.71	150.32	0
"Katoro"	"Tanzania"	12219	-1.4	31.5	0
"Katoro"	"Tanzania"	50950	-3.02	31.9	0
"Katouna"	"Greece"	2209	38.78	21.12	0
"Katowice"	"Poland"	314322	50.26	19.02	0
"Katras"	"India"	58959	23.8	86.28	0
"Katrineholm"	"Sweden"	21069	58.99	16.2	0
"Katsikas"	"Greece"	3024	39.62	20.89	0
"Katsina"	"Nigeria"	445763	13	7.6	0
"Katsina Ala"	"Nigeria"	37250	7.17	9.28	0
"Katsuragi"	"Japan"	18913	34.3	135.5	0
"Katsuura"	"Japan"	22122	35.15	140.32	0
"Katsuyama"	"Japan"	26885	36.06	136.49	0
"Kattaqo'rg'on"	"Uzbekistan"	59138	39.9	66.26	0
"Katuete"	"Paraguay"	4199	-24.13	-54.62	0
"Katumba"	"Tanzania"	111825	-9.23	33.62	0
"Katunayaka"	"Sri Lanka"	87803	7.18	79.87	0
"Katuni"	"Croatia"	809	43.46	16.9	0
"Katwa"	"India"	80164	23.65	88.13	0
"Katwe"	"Uganda"	5892	-0.13	29.92	0
"Katymar"	"Hungary"	2367	46.03	19.21	0
"Kauehi"	"French Polynesia"	652	-15.85	-145.15	0
"Kaufbeuren"	"Germany"	42439	47.89	10.61	0
"Kauhajoki"	"Finland"	14474	62.44	22.18	0
"Kauhava"	"Finland"	7813	63.1	23.08	0
"Kauksi"	"Estonia"	315	58.09	27.22	0
"Kaukura"	"French Polynesia"	337	-15.75	-146.7	0
"Kaunas"	"Lithuania"	373989	54.9	23.91	0
"Kaundorf"	"Luxembourg"	195	49.92	5.9	0
"Kauniainen"	"Finland"	8733	60.22	24.74	0
"Kaupanger"	"Norway"	911	61.18	7.23	0
"Kaur"	"Gambia"	2131	13.7	-15.33	0
"Kaura Namoda"	"Nigeria"	72128	12.59	6.58	0
"Kaustinen"	"Finland"	4394	63.53	23.7	0
"Kauswagan"	"Philippines"	6968	8.19	124.09	0
"Kautenbach"	"Luxembourg"	128	49.95	6.02	0
"Kautokeino"	"Norway"	1262	68.98	23.13	0
"Kavadarci"	"North Macedonia"	38934	41.44	22.01	0
"Kavaje"	"Albania"	29667	41.2	19.56	0
"Kavak"	"Turkey"	9289	41.08	36.04	0
"Kavakli"	"Turkey"	51945	41.11	28.34	0
"Kavaklidere"	"Turkey"	3465	37.45	28.36	0
"Kavala"	"Greece"	59378	40.94	24.4	0
"Kavalerovo"	"Russia"	16812	44.27	135.05	0
"Kavali"	"India"	84577	14.92	79.99	0
"Kavallarion"	"Greece"	2065	40.72	23.05	0
"Kavani"	"Comoros"	2241	-12.19	44.27	0
"Kavarna"	"Bulgaria"	11099	43.44	28.34	0
"Kavarskas"	"Lithuania"	741	55.44	24.94	0
"Kavasilas"	"Greece"	1662	37.87	21.27	0
"Kavastu"	"Estonia"	283	58.37	27.04	0
"Kavieng"	"Papua New Guinea"	15147	-2.58	150.79	0
"Kavili"	"Greece"	1541	41.57	26.52	0
"Kavimba"	"Botswana"	578	-18.02	24.6	0
"Kawachi"	"Japan"	36488	36.63	139.95	0
"Kawachinagano"	"Japan"	127639	34.48	135.57	0
"Kawagoe"	"Japan"	339486	35.92	139.49	0
"Kawaguchi"	"Japan"	470332	35.81	139.73	0
"Kawai"	"Japan"	20112	34.57	135.73	0
"Kawajima"	"Japan"	23619	36.01	139.48	0
"Kawakawa"	"New Zealand"	1391	-35.38	174.07	0
"Kawalu"	"Indonesia"	51179	-7.38	108.2	0
"Kawambwa"	"Zambia"	21154	-9.78	29.08	0
"Kawana Waters"	"Australia"	20366	-26.76	153.13	0
"Kawanishi"	"Japan"	161931	34.82	135.42	0
"Kawanishi"	"Japan"	18351	38	140.05	0
"Kawanoe"	"Japan"	37544	34.01	133.57	0
"Kawasaki"	"Japan"	1318034	35.53	139.7	0
"Kawasaki"	"Japan"	18938	33.58	130.83	0
"Kawbar"	"Palestine"	3669	31.98	35.17	0
"Kawerau"	"New Zealand"	6588	-38.09	176.7	0
"Kawhia"	"New Zealand"	550	-38.07	174.82	0
"Kawit"	"Philippines"	75402	14.45	120.9	0
"Kaya"	"Burkina Faso"	40042	13.09	-1.09	0
"Kayan"	"Myanmar"	40927	16.9	96.56	0
"Kayanga"	"Tanzania"	12712	-1.22	31.65	0
"Kayangel"	"Palau"	127	8.07	134.71	0
"Kayankulam"	"India"	63834	9.17	76.49	0
"Kayanza"	"Burundi"	19454	-2.92	29.62	0
"Kayar"	"Senegal"	17510	14.92	-17.12	0
"Kayerkan"	"Russia"	27348	69.38	87.74	0
"Kayes"	"Mali"	100583	14.45	-11.44	0
"Kayfan"	"Kuwait"	28807	29.32	48.05	0
"Kayhaydi"	"Mauritania"	52219	16.15	-13.5	0
"Kayimi"	"Sierra Leone"	1861	8.88	-11.17	0
"Kayingdi"	"Kyrgyzstan"	10640	42.83	73.68	0
"Kayl"	"Luxembourg"	4436	49.49	6.03	0
"Kaynarca"	"Turkey"	6432	41.03	30.31	0
"Kayrakty"	"Kazakhstan"	1308	48.4	73.17	0
"Kayseri"	"Turkey"	603693	38.74	35.48	0
"Kayunga"	"Uganda"	22284	0.71	32.89	0
"Kazalinsk"	"Kazakhstan"	6642	45.77	62.12	0
"Kazan"	"Russia"	1104802	55.75	49.13	0
"Kazan"	"Turkey"	25838	40.23	32.68	0
"Kazanka"	"Ukraine"	7937	47.83	32.83	0
"Kazanlak"	"Bulgaria"	51996	42.63	25.4	0
"Kazar"	"Hungary"	2069	48.06	19.84	0
"Kazaure"	"Nigeria"	13397	12.65	8.41	0
"Kazbegi"	"Georgia"	2601	42.66	44.64	0
"Kazerun"	"Iran"	95888	29.6	51.67	0
"Kazimkarabekir"	"Turkey"	3541	37.23	32.96	0
"Kazincbarcika"	"Hungary"	32260	48.26	20.65	0
"Kazlu Ruda"	"Lithuania"	7203	54.78	23.48	0
"Kaznejov"	"Czech Republic"	3094	49.88	13.4	0
"Kazo"	"Japan"	71939	36.13	139.6	0
"Kazreti"	"Georgia"	7041	41.38	44.41	0
"Kaztalovka"	"Kazakhstan"	4840	49.76	48.7	0
"Kazuno"	"Japan"	36508	40.18	140.78	0
"Kdyne"	"Czech Republic"	5049	49.4	13.03	0
"Ke-Massina"	"Mali"	9999	13.97	-5.36	0
"Kearsley"	"UK"	10174	53.53	-2.38	0
"Keava"	"Estonia"	293	58.95	24.9	0
"Keban"	"Turkey"	5801	38.8	38.73	0
"Kebemer"	"Senegal"	16638	15.37	-16.45	0
"Kebomas"	"Indonesia"	77600	-7.17	112.63	0
"Kebonarum"	"Indonesia"	21905	-7.7	110.57	0
"Kebumen"	"Indonesia"	150262	-7.67	109.65	0
"Kecel"	"Hungary"	9129	46.53	19.24	0
"Kechut"	"Armenia"	992	39.8	45.66	0
"Keciborlu"	"Turkey"	11208	37.94	30.3	0
"Kecsked"	"Hungary"	1902	47.52	18.32	0
"Kecskemet"	"Hungary"	105757	46.91	19.69	0
"Keda"	"Georgia"	1364	41.6	41.94	0
"Kedainiai"	"Lithuania"	32007	55.3	23.97	0
"Kedares"	"Cyprus"	64	34.84	32.74	0
"Kedgwick"	"Canada"	1137	47.63	-67.33	0
"Kedhikolhudhoo"	"Maldives"	1240	5.95	73.42	0
"Kedia"	"Botswana"	869	-21.42	24.6	0
"Kediri"	"Indonesia"	234600	-7.81	112.01	0
"Kedougou"	"Senegal"	18344	12.56	-12.18	0
"Kedrovka"	"Russia"	17606	55.52	86.09	0
"Kedungwaru"	"Indonesia"	82597	-8.07	111.92	0
"Kedungwuni"	"Indonesia"	120286	-6.97	109.64	0
"Kedzierzyn-Kozle"	"Poland"	65256	50.34	18.21	0
"Keelung"	"Taiwan"	399473	25.13	121.73	0
"Keeni"	"Estonia"	349	57.95	26.28	0
"Keerbergen"	"Belgium"	12441	51	4.62	0
"Keetmanshoop"	"Namibia"	15593	-26.58	18.13	0
"Kefalos"	"Greece"	2545	36.75	26.96	0
"Kefamenanu"	"Indonesia"	29990	-9.41	124.47	0
"Kefar Adummim"	"Israel"	2174	31.82	35.33	0
"Kefar Habad"	"Israel"	4967	31.99	34.85	0
"Kefar Sava"	"Israel"	81733	32.19	34.91	0
"Kefar Shemaryahu"	"Israel"	1769	32.19	34.82	0
"Kefar Tavor"	"Israel"	2338	32.69	35.42	0
"Kefar Weradim"	"Israel"	5825	32.99	35.28	0
"Kefar Yona"	"Israel"	14261	32.32	34.93	0
"Keffi"	"Nigeria"	88307	8.84	7.87	0
"Keffin Hausa"	"Nigeria"	12828	12.24	9.92	0
"Keflavik"	"Iceland"	7914	64.01	-22.56	0
"Kegalla"	"Sri Lanka"	17858	7.25	80.35	0
"Kegen"	"Kazakhstan"	9996	43.02	79.22	0
"Kegeyli"	"Uzbekistan"	14331	42.78	59.6	0
"Kegums"	"Latvia"	2358	56.74	24.72	0
"Kehancha"	"Kenya"	13378	-1.2	34.62	0
"Kehgiluyeh"	"Iran"	30312	30.87	50.5	0
"Kehl"	"Germany"	34064	48.59	7.81	0
"Kehlen"	"Luxembourg"	1666	49.66	6.03	0
"Kehmen-Scheidel"	"Luxembourg"	106	49.9	6.03	0
"Kehra"	"Estonia"	3173	59.34	25.32	0
"Kehrsatz"	"Switzerland"	3618	46.9	7.47	0
"Kehtna"	"Estonia"	1574	58.93	24.88	0
"Kehychivka"	"Ukraine"	6346	49.28	35.78	0
"Keighley"	"UK"	50304	53.87	-1.92	0
"Keila"	"Estonia"	9423	59.31	24.41	0
"Keila-Joa"	"Estonia"	377	59.4	24.3	0
"Keispelt"	"Luxembourg"	570	49.69	6.06	0
"Keita"	"Niger"	9117	14.76	5.78	0
"Keitele"	"Finland"	2806	63.18	26.37	0
"Kejbwe"	"Marshall Islands"	8	7.12	171.7	0
"Kek"	"Hungary"	2043	48.13	21.89	0
"Kekem"	"Cameroon"	23910	5.17	10.03	0
"Kekuta Kunda"	"Gambia"	369	13.57	-15.85	0
"Kel'mentsi"	"Ukraine"	7747	48.47	26.83	0
"Kelaa"	"Maldives"	1148	6.95	73.2	0
"Kelaniya"	"Sri Lanka"	28574	6.96	79.92	0
"Kelapa Sawit"	"Malaysia"	13622	1.67	103.53	0
"Kelari"	"Indonesia"	26671	-6.12	107.22	0
"Kelbecer"	"Azerbaijan"	8702	40.11	46.03	0
"Kelc"	"Czech Republic"	2650	49.48	17.82	0
"Kelcyre"	"Albania"	2539	40.32	20.18	0
"Kelebia"	"Hungary"	2976	46.2	19.62	0
"Keles"	"Turkey"	3791	39.91	29.23	0
"Kelheim"	"Germany"	15669	48.93	11.86	0
"Kelishad"	"Iran"	35038	32.54	51.55	0
"Kelkheim"	"Germany"	26800	50.14	8.44	0
"Kelkit"	"Turkey"	24938	40.13	39.44	0
"Kellaki"	"Cyprus"	285	34.82	33.16	0
"Keller"	"USA"	39928	32.93	-97.23	0
"Kellia"	"Cyprus"	384	34.98	33.62	0
"Kellits"	"Jamaica"	2649	18.17	-77.23	0
"Kells"	"Ireland"	4966	53.73	-6.89	0
"Kelme"	"Lithuania"	10548	55.63	22.93	0
"Kelmis"	"Belgium"	10276	50.71	6	0
"Kelo"	"Chad"	43489	9.31	15.81	0
"Kelokedara"	"Cyprus"	239	34.8	32.65	0
"Kelowna"	"Canada"	129691	49.89	-119.46	0
"Kelvington"	"Canada"	925	52.17	-103.52	0
"Kemah"	"Turkey"	2485	39.6	39.04	0
"Kemaliye"	"Turkey"	2336	39.26	38.49	0
"Kemalpasa"	"Turkey"	31568	38.43	27.42	0
"Kemang"	"Indonesia"	112434	-6.98	107.25	0
"Kembaran"	"Indonesia"	82301	-7.42	109.28	0
"Kembe"	"Central African Republic"	11562	4.62	21.89	0
"Kembolcha"	"Ethiopia"	100954	11.08	39.74	0
"Kemecse"	"Hungary"	5027	48.07	21.8	0
"Kemer"	"Turkey"	2204	37.35	30.06	0
"Kemerovo"	"Russia"	474595	55.33	86.08	0
"Kemi"	"Finland"	22417	65.76	24.55	0
"Kemijarvi"	"Finland"	9152	66.73	27.39	0
"Kemin"	"Kyrgyzstan"	10317	42.8	75.68	0
"Keminmaa"	"Finland"	8994	65.82	24.53	0
"Kemio"	"Finland"	3277	60.17	22.75	0
"Kemise"	"Ethiopia"	25572	10.72	39.87	0
"Kemman"	"Marshall Islands"	6	7.1	171.57	0
"Kemoto"	"Gambia"	454	13.43	-16.15	0
"Kempele"	"Finland"	14654	64.92	25.5	0
"Kempen"	"Germany"	36379	51.37	6.41	0
"Kempsey"	"Australia"	9591	-31.08	152.83	0
"Kempston"	"UK"	19965	52.1	-0.48	0
"Kempten"	"Germany"	61293	47.73	10.3	0
"Kemptville"	"Canada"	4283	45.02	-75.63	0
"Kencong"	"Indonesia"	43270	-8.28	113.38	0
"Kendal"	"Indonesia"	51011	-6.91	110.42	0
"Kendal"	"UK"	29819	54.33	-2.74	0
"Kendale Lakes"	"USA"	62715	25.71	-80.41	0
"Kendall"	"USA"	84549	25.67	-80.34	0
"Kendari"	"Indonesia"	249407	-3.97	122.59	0
"Kende"	"Nigeria"	7521	11.52	4.26	0
"Kenderes"	"Hungary"	5221	47.25	20.68	0
"Kendhoo"	"Maldives"	742	5.28	72.98	0
"Kendu Bay"	"Kenya"	441	-0.36	34.64	0
"Kendujhar"	"India"	56797	21.63	85.58	0
"Keneba"	"Gambia"	1782	13.33	-16.02	0
"Kenema"	"Sierra Leone"	148750	7.88	-11.19	0
"Keng Tung"	"Myanmar"	70438	21.29	99.62	0
"Kenge"	"Congo Democratic Republic"	37772	-4.83	16.9	0
"Kengyel"	"Hungary"	4281	47.09	20.34	0
"Kenilworth"	"UK"	22925	52.34	-1.58	0
"Keningau"	"Malaysia"	86884	5.35	116.15	0
"Kenitra"	"Morocco"	374041	34.27	-6.58	0
"Kenmare"	"Ireland"	2087	51.88	-9.59	0
"Kenner"	"USA"	69514	29.99	-90.25	0
"Kennewick"	"USA"	63593	46.2	-119.17	0
"Kenora"	"Canada"	13412	49.78	-94.49	0
"Kenosha"	"USA"	94673	42.58	-87.85	0
"Kenscoff"	"Haiti"	5305	18.45	-72.29	0
"Kensington"	"Canada"	1434	46.43	-63.65	0
"Kent"	"Canada"	2535	49.24	-121.81	0
"Kent"	"USA"	82896	47.39	-122.24	0
"Kentau"	"Kazakhstan"	57185	43.52	68.52	0
"Kentauros"	"Greece"	2433	41.23	24.95	0
"Kentville"	"Canada"	12519	45.08	-64.51	0
"Kentwood"	"USA"	47421	42.88	-85.59	0
"Kepala Batas"	"Malaysia"	17486	5.52	100.43	0
"Kepanjen"	"Indonesia"	52188	-8.13	112.58	0
"Kepno"	"Poland"	14835	51.28	18	0
"Kepsut"	"Turkey"	5531	39.69	28.15	0
"Keramoti"	"Greece"	1367	40.86	24.71	0
"Keratea"	"Greece"	7770	37.8	23.98	0
"Keratsinion"	"Greece"	77511	37.96	23.62	0
"Kerava"	"Finland"	31592	60.41	25.11	0
"Kercem"	"Malta"	1633	36.04	14.23	0
"Kerch"	"Ukraine"	151034	45.36	36.48	0
"Kerecsend"	"Hungary"	2206	47.8	20.35	0
"Kerekegyhaza"	"Hungary"	5966	46.94	19.48	0
"Kerema"	"Papua New Guinea"	5749	-7.96	145.77	0
"Keren"	"Eritrea"	59534	15.68	38.45	0
"Kerepehi"	"New Zealand"	543	-37.3	175.53	0
"Kerepes"	"Hungary"	8834	47.59	19.22	0
"Kerestinec"	"Croatia"	1206	45.77	15.8	0
"Kerets'ky"	"Ukraine"	4092	48.48	23.22	0
"Kerewan"	"Gambia"	2692	13.49	-16.1	0
"Kerewan"	"Gambia"	302	13.65	-15.08	0
"Kerewan"	"Gambia"	591	13.37	-14.22	0
"Kergu"	"Estonia"	233	58.68	24.77	0
"Kericho"	"Kenya"	36748	-0.36	35.28	0
"Kerikeri"	"New Zealand"	5845	-35.22	173.97	0
"Kerimaki"	"Finland"	5784	61.92	29.28	0
"Kerki"	"Turkmenistan"	34272	37.84	65.18	0
"Kerkicahan"	"Azerbaijan"	1704	39.8	46.75	0
"Kerkini"	"Greece"	1600	41.22	23.08	0
"Kerkira"	"Greece"	26695	39.62	19.92	0
"Kerkrade"	"Netherlands"	49522	50.87	6.06	0
"Kerman"	"Iran"	606967	30.3	57.08	0
"Kermanshah"	"Iran"	765075	34.38	47.06	0
"Kermen"	"Bulgaria"	2197	42.51	26.26	0
"Kernen"	"Germany"	15031	48.79	9.32	0
"Kerns"	"Switzerland"	5207	46.9	8.27	0
"Keroka"	"Kenya"	4211	-0.79	34.95	0
"Kerouane"	"Guinea"	7204	9.27	-9.02	0
"Kerpen"	"Germany"	64389	50.88	6.69	0
"Kerr Demba Colleh"	"Gambia"	455	13.6	-15.17	0
"Kerr Katim"	"Gambia"	443	13.58	-15.88	0
"Kerr Sulay"	"Gambia"	278	13.58	-15.62	0
"Kerrabe"	"Albania"	1198	41.21	19.98	0
"Kerrobert"	"Canada"	1021	51.92	-109.13	0
"Kerteh"	"Malaysia"	25686	4.52	103.45	0
"Kerteminde"	"Denmark"	5792	55.45	10.67	0
"Kertosono"	"Indonesia"	62709	-7.6	112.11	0
"Kerugoya"	"Kenya"	15471	-0.5	37.28	0
"Kerzers"	"Switzerland"	4578	46.97	7.2	0
"Kesalahti"	"Finland"	2627	61.9	29.83	0
"Kesan"	"Turkey"	44831	40.87	26.63	0
"Kesap"	"Turkey"	10152	40.92	38.51	0
"Keselwatta"	"Sri Lanka"	44229	6.6	79.95	0
"Kesennuma"	"Japan"	58663	38.81	141.57	0
"Keshabpur"	"Bangladesh"	31703	22.91	89.23	0
"Keshan"	"China"	84479	48.03	125.86	0
"Keshod"	"India"	69860	21.31	70.23	0
"Kesinci"	"Croatia"	900	45.35	18.56	0
"Keskin"	"Turkey"	52470	39.68	33.61	0
"Kesla"	"Azerbaijan"	18006	40.4	49.9	0
"Kestel"	"Turkey"	38205	40.2	29.2	0
"Kestila"	"Finland"	1555	64.35	26.28	0
"Keszthely"	"Hungary"	21430	46.77	17.24	0
"Kesztolc"	"Hungary"	2552	47.72	18.8	0
"Keta"	"Ghana"	18300	5.91	0.99	0
"Ketanggungan"	"Indonesia"	44615	-6.93	108.88	0
"Kete-Krachi"	"Ghana"	9295	7.8	-0.02	0
"Ketegyhaza"	"Hungary"	4308	46.54	21.18	0
"Kethely"	"Hungary"	2396	46.65	17.4	0
"Keti Bandar"	"Pakistan"	3008	24.13	67.45	0
"Ketou"	"Benin"	22847	7.36	2.61	0
"Ketrzyn"	"Poland"	28000	54.08	21.37	0
"Kettering"	"UK"	53873	52.4	-0.73	0
"Kettering"	"USA"	55473	39.7	-84.15	0
"Kety"	"Poland"	19237	49.87	19.22	0
"Keuruu"	"Finland"	10782	62.27	24.69	0
"Kevelaer"	"Germany"	28311	51.59	6.24	0
"Kevermes"	"Hungary"	2388	46.41	21.19	0
"Keynsham"	"UK"	15953	51.41	-2.51	0
"Keyodhoo"	"Maldives"	484	3.46	73.55	0
"Kezmarok"	"Slovakia"	21477	49.14	20.42	0
"Kgaphamadi"	"Botswana"	558	-24.54	25.93	0
"Kgotsong"	"South Africa"	76888	-27.39	26.62	0
"Khabarovsk"	"Russia"	576745	48.42	135.12	0
"Khachaghbyur"	"Armenia"	1131	40.17	45.69	0
"Khachpar"	"Armenia"	1591	40.13	44.4	0
"Khadki"	"India"	75306	18.57	73.83	0
"Khadro"	"Pakistan"	10247	26.15	68.72	0
"Khadyzhensk"	"Russia"	21829	44.43	39.53	0
"Khagaria"	"India"	51227	25.5	86.48	0
"Khagaul"	"India"	52358	25.58	85.05	0
"Khagrachari"	"Bangladesh"	52137	23.09	91.96	0
"Khaidarion"	"Greece"	45275	38.02	23.67	0
"Khairpur"	"Pakistan"	127857	27.53	68.74	0
"Khairpur Nathan Shah"	"Pakistan"	31045	27.1	67.73	0
"Khairpur Tamewali"	"Pakistan"	31670	29.58	72.23	0
"Khakhea"	"Botswana"	2157	-24.65	23.5	0
"Khalabat"	"Pakistan"	39832	34.04	72.88	0
"Khalandrion"	"Greece"	74820	38.03	23.8	0
"Khalastra"	"Greece"	7373	40.63	22.73	0
"Khalkhal"	"Iran"	53400	37.63	48.52	0
"Khalki"	"Greece"	1825	39.57	22.53	0
"Khalkiades"	"Greece"	1239	39.16	20.93	0
"Khalkidon"	"Greece"	4064	40.73	22.6	0
"Khalkis"	"Greece"	54775	38.46	23.6	0
"Khalkoutsion"	"Greece"	2350	38.33	23.73	0
"Kham Sakae Sarng"	"Thailand"	11035	15.33	102.18	0
"Khambhat"	"India"	81460	22.32	72.61	0
"Khamgaon"	"India"	96065	20.7	76.56	0
"Khammam"	"India"	173639	17.25	80.15	0
"Khandbari"	"Nepal"	23167	27.37	87.22	0
"Khandh Kot"	"Pakistan"	91924	28.24	69.18	0
"Khandwa"	"India"	185446	21.83	76.35	0
"Khanewal"	"Pakistan"	157303	30.31	71.82	0
"Khangah Dogran"	"Pakistan"	31002	31.84	73.63	0
"Khangarh"	"Pakistan"	20145	29.91	71.16	0
"Khania"	"Greece"	54855	35.51	24.02	0
"Khanion tou Kokkini"	"Greece"	1451	35.33	25.25	0
"Khaniotis"	"Greece"	1238	40	23.58	0
"Khanna"	"India"	120918	30.71	76.21	0
"Khanpur"	"Pakistan"	146032	28.65	70.65	0
"Khanpur"	"Pakistan"	22831	27.85	69.41	0
"Khantau"	"Kazakhstan"	1402	44.23	73.8	0
"Khanty-Mansiysk"	"Russia"	60468	61	69	0
"Khanu Woralaksaburi"	"Thailand"	22887	16.07	99.87	0
"Khao Wong"	"Thailand"	15535	16.7	104.1	0
"Khao Yoi"	"Thailand"	18875	13.23	99.83	0
"Kharabali"	"Russia"	18202	47.41	47.26	0
"Kharagauli"	"Georgia"	5044	42.02	43.21	0
"Kharagpur"	"India"	222479	22.34	87.31	0
"Kharagpur Railway Settlement"	"India"	89807	22.34	87.26	0
"Kharan"	"Pakistan"	31542	28.57	65.42	0
"Khardaha"	"India"	131482	22.73	88.38	0
"Khargone"	"India"	97161	21.83	75.6	0
"Kharian"	"Pakistan"	82682	32.81	73.89	0
"Kharistvala"	"Georgia"	112	42.41	43.04	0
"Kharkiv"	"Ukraine"	1421205	49.98	36.22	0
"Kharopon"	"Greece"	1548	41.27	23.38	0
"Khartoum"	"Sudan"	2090001	15.58	32.52	1
"Khartsyz'k"	"Ukraine"	62936	48.04	38.14	0
"Khasavyurt"	"Russia"	139310	43.25	46.59	0
"Khash"	"Iran"	73912	28.22	61.23	0
"Khashtarak"	"Armenia"	1720	40.94	45.18	0
"Khashuri"	"Georgia"	27544	41.99	43.6	0
"Khatauli"	"India"	66335	29.28	77.72	0
"Khavarion"	"Greece"	1485	37.85	21.38	0
"Khazar"	"Turkmenistan"	18078	39.41	54.13	0
"Khelvachauri"	"Georgia"	3779	41.58	41.68	0
"Khemisset"	"Morocco"	108880	33.84	-6.07	0
"Khenifra"	"Morocco"	75142	32.95	-5.67	0
"Kherso"	"Greece"	1359	41.09	22.78	0
"Kherson"	"Ukraine"	318590	46.63	32.6	0
"Khewra"	"Pakistan"	33361	32.64	73.01	0
"Khiliomodion"	"Greece"	1772	37.82	22.87	0
"Khimki"	"Russia"	143196	55.89	37.44	0
"Khios"	"Greece"	23998	38.37	26.14	0
"Khipro"	"Pakistan"	29449	25.82	69.37	0
"Khiri Mat"	"Thailand"	11442	16.83	99.8	0
"Khlong Luang"	"Thailand"	121733	14.07	100.65	0
"Khlung"	"Thailand"	13565	12.45	102.23	0
"Khmel'nyts'kyy"	"Ukraine"	257639	49.42	27	0
"Khmil'nyk"	"Ukraine"	26617	49.55	27.97	0
"Khndzoresk"	"Armenia"	1931	39.51	46.43	0
"Khobda"	"Kazakhstan"	4464	50.3	56.63	0
"Khobi"	"Georgia"	5300	42.33	41.9	0
"Khodoriv"	"Ukraine"	10080	49.41	24.31	0
"Khojamaston"	"Tajikistan"	9942	38.73	68.62	0
"Kholargos"	"Greece"	31377	38	23.8	0
"Kholm"	"Afghanistan"	66748	36.69	67.69	0
"Kholm"	"Poland"	67801	51.14	23.49	0
"Kholmsk"	"Russia"	31882	47.05	142.06	0
"Kholmskaya"	"Russia"	17578	44.85	38.39	0
"Khombole"	"Senegal"	12213	14.76	-16.7	0
"Khomeyn"	"Iran"	80433	33.63	50.05	0
"Khomeynishahr"	"Iran"	288916	32.7	51.47	0
"Khon Buri"	"Thailand"	18626	14.52	102.25	0
"Khon Kaen"	"Thailand"	148236	16.42	102.83	0
"Khoni"	"Georgia"	10624	42.32	42.42	0
"Khonsar"	"Iran"	21253	33.22	50.31	0
"Khopoli"	"India"	65957	18.78	73.33	0
"Khor"	"Qatar"	20294	25.69	51.51	0
"Khora"	"Greece"	1511	37.7	26.91	0
"Khora"	"Greece"	3624	37.05	21.72	0
"Khorion"	"Greece"	3334	36.97	26.97	0
"Khoristi"	"Greece"	2743	41.13	24.22	0
"Khorixas"	"Namibia"	12357	-20.37	14.96	0
"Khormuj"	"Iran"	30411	28.66	51.37	0
"Khorol"	"Ukraine"	13970	49.78	33.28	0
"Khoronk"	"Armenia"	2138	40.14	44.24	0
"Khorosheve"	"Ukraine"	4392	49.87	36.17	0
"Khorostkiv"	"Ukraine"	6970	49.23	25.92	0
"Khorramabad"	"Iran"	339205	33.48	48.35	0
"Khorramdarreh"	"Iran"	52204	36.2	49.18	0
"Khorramshahr"	"Iran"	338922	30.43	48.18	0
"Khortiatis"	"Greece"	3613	40.6	23.1	0
"Khorug"	"Tajikistan"	32646	37.49	71.55	0
"Khotiv"	"Ukraine"	4527	50.33	30.47	0
"Khotkovo"	"Russia"	20302	56.25	38	0
"Khotyn"	"Ukraine"	10701	48.48	26.5	0
"Khouribga"	"Morocco"	168902	32.89	-6.91	0
"Khowst"	"Afghanistan"	98955	33.34	69.92	0
"Khoy"	"Iran"	179179	38.53	44.97	0
"Khrisokhorafa"	"Greece"	1290	41.18	23.23	0
"Khrisokhorion"	"Greece"	1885	40.93	24.72	0
"Khrison"	"Greece"	2097	41.07	23.65	0
"Khrisoupoli"	"Greece"	8358	40.99	24.69	0
"Khromtau"	"Kazakhstan"	23742	50.27	58.45	0
"Khrystynivka"	"Ukraine"	13929	48.83	29.97	0
"Khudumelapye"	"Botswana"	2087	-23.88	24.75	0
"Khuis"	"Botswana"	846	-26.67	21.83	0
"Khujand"	"Tajikistan"	143739	40.29	69.62	0
"Khulna"	"Bangladesh"	1371363	22.84	89.56	0
"Khulo"	"Georgia"	769	41.65	42.31	0
"Khun Han"	"Thailand"	12162	14.38	104.24	0
"Khundian"	"Pakistan"	31220	32.46	71.47	0
"Khuresgan"	"Iran"	72522	32.65	51.75	0
"Khurianwala"	"Pakistan"	36093	31.5	73.27	0
"Khurja"	"India"	107759	28.26	77.85	0
"Khushab"	"Pakistan"	104974	32.3	72.34	0
"Khust"	"Ukraine"	27745	48.18	23.3	0
"Khuzdar"	"Pakistan"	149715	27.8	66.6	0
"Khyriv"	"Ukraine"	4379	49.53	22.85	0
"Kiama"	"Australia"	10192	-34.71	150.84	0
"Kiamba"	"Philippines"	11208	5.99	124.63	0
"Kiambu"	"Kenya"	22941	-1.18	36.82	0
"Kiato"	"Greece"	10100	38.02	22.75	0
"Kibaale"	"Uganda"	5330	0.81	31.05	0
"Kibaek"	"Denmark"	2707	56.03	8.85	0
"Kibaha"	"Tanzania"	23827	-6.77	38.92	0
"Kibakwe"	"Tanzania"	19863	-6.72	36.37	0
